9.131999999995033e-06,10
9.78900000001004e-06,10
9.071999999998859e-06,10
9.179999999997523e-06,10
1.3458999999993448e-05,10
1.2148999999989085e-05,10
1.123900000002398e-05,10
9.142999999989243e-06,10
1.1205999999985838e-05,10
9.215000000006857e-06,10
1.0977999999994825e-05,104.672599999999694e-05,1000
4.646199999999712e-05,1000
4.865299999998185e-05,1000
4.7639000000015974e-05,1000
5.631100000000333e-05,1000
4.793000000000158e-05,1000
4.803899999999972e-05,1000
4.742700000001654e-05,1000
4.704399999999609e-05,1000
4.964400000001534e-05,1000
0.00039439799999999026,10000
0.0003954989999999936,10000
0.0003792899999999766,10000
0.0003959489999999788,10000
0.00036902099999999716,10000
0.00039348200000000055,10000
0.0003874239999999973,10000
0.00039834599999999387,10000
0.00038457799999999653,10000
0.0003956790000000099,10000
0.001854584999999992,50000
0.0019233800000000023,50000
0.0018999749999999982,50000
0.001928502999999998,50000
0.002314550999999998,50000
0.0019162540000000061,50000
0.0018864369999999908,50000
0.0019208340000000101,50000
0.001914423999999998,50000
0.001901314000000015,50000
0.003963251000000001,100000
0.0038306339999999994,100000
0.00381580099999998,100000
0.0038848380000000016,100000
0.0037559589999999754,100000
0.003750520000000007,100000
0.0038879649999999932,100000
0.003680657000000004,100000
0.004560893999999982,100000
0.003794770000000003,100000
0.019153822999999986,500000
0.020083656000000005,500000
0.019589749000000017,500000
0.019433036000000015,500000
0.019556924000000003,500000
0.019556489999999982,500000
0.019939353999999992,500000
0.020429961999999996,500000
0.020777588999999985,500000
0.01900550000000001,500000
0.04038344599999999,1000000
0.03857717999999999,1000000
0.040258717,1000000
0.03931549099999998,1000000
0.041187793,1000000
0.042618355999999996,1000000
0.040196730999999986,1000000
0.040369390000000005,1000000
0.039931139000000004,1000000
0.04091265899999999,1000000
1.879246588,50000000
1.8095645130000002,50000000
1.8544944499999998,50000000
1.8742451869999999,50000000
1.84837263,50000000
1.911195593,50000000
1.8659948440000003,50000000
1.877604716,50000000
1.8861271430000002,50000000
2.0373068630000004,50000000
